UserID,Name,Age,Gender,City,AccountType,AccountBalance,CreditScore,LastTransactionDate,MonthlyIncome,LoanStatus,CustomerSince,NumTransactions,AvgTransactionValue,HasCreditCard,ActiveSubscriptions,DigitalWalletUsage,HasInvestmentAccount
94829,Laura Martin,20,Female,North Kenneth,Fixed Deposit,52183.39,536,2024-04-06,2375.91,Yes,2013,144,612.59,Yes,3,Low,Yes
17002,Julie Guzman,30,Female,Whitneyhaven,Fixed Deposit,29148.56,775,2024-07-06,1586.75,Yes,2004,209,955.28,Yes,4,Low,Yes
47543,Scott Lynch,67,Male,South Jacobborough,Current,86717.55,649,2024-06-12,4500.65,Yes,2007,210,395.87,No,2,Medium,Yes
50579,William Martinez,50,Other,Jonathanfort,Savings,37072.52,750,2024-02-22,6742.35,Yes,2005,75,520.67,No,1,Medium,No
57012,Michelle Reed,34,Male,Helenville,Savings,97287.18,581,2024-08-18,2331.1,No,2018,81,58.82,No,4,High,No
89005,Todd Murillo,74,Female,Lake Edwardhaven,Current,56344.2,772,2024-03-09,7964.45,Yes,2011,437,99.85,No,5,Medium,Yes
45687,Aaron Crawford,23,Other,Karenton,Fixed Deposit,98103.2,414,2024-04-06,5303.97,Yes,2020,326,284.79,No,5,Medium,No
40301,Frederick Davis,21,Female,Guerrerobury,Business,71609.87,544,2024-05-08,1594.45,Yes,2017,445,124.41,No,5,High,No
18650,Rachel Murphy,70,Female,Brooksmouth,Current,40678.41,628,2024-01-27,8446.96,Yes,2006,367,791.5,Yes,2,High,Yes
68462,Angel Murray,28,Female,Georgeside,Fixed Deposit,70571.61,799,2024-10-01,3275.32,No,2015,204,200.62,No,1,Low,No
32569,Stacy Wilson,68,Female,West Stevenshire,Business,29341.79,665,2024-01-05,5215.7,Yes,2015,286,154.46,Yes,5,Low,Yes
74071,Gregory Owens,20,Other,Hayesside,Current,3897.5,539,2024-03-16,6266.73,No,2011,177,817.21,No,0,High,Yes
47827,James Tate,41,Other,Brandyberg,Current,15880.3,641,2024-03-19,6620.24,No,2017,297,591.43,No,2,High,No
12403,Brittany Williams,68,Female,Port Ashley,Business,69149.76,594,2024-09-09,8845.57,Yes,2002,489,993.12,Yes,4,Low,No
71636,Angela Diaz,21,Female,Port Brandon,Savings,45228.57,699,2024-08-28,9711.22,No,2019,237,444.04,Yes,0,Low,No
39938,Andrea King,18,Other,West Taylorhaven,Fixed Deposit,89192.27,419,2024-09-07,5815.19,Yes,2018,228,323.06,Yes,1,Medium,No
20592,Tony Jordan,25,Female,Michelleview,Savings,32287.7,614,2024-01-23,5605.0,No,2010,51,274.89,No,3,Low,No
11707,Kristen Joseph,19,Other,Lake Wayneview,Savings,61349.71,829,2024-06-11,4977.39,No,2009,156,721.68,No,5,Medium,No
49956,Raymond Baldwin,49,Female,New Rachel,Business,11956.4,598,2024-10-24,6074.04,No,2014,444,379.74,No,1,Medium,Yes
91618,Jacob Miller,62,Female,Alexandriastad,Current,15149.92,497,2024-06-10,4368.41,Yes,2018,330,653.29,No,2,Low,No
74111,Bryan Carter,35,Other,Torresland,Business,74539.19,709,2024-10-31,4336.86,Yes,2023,19,138.94,No,0,High,Yes
28838,Randy Cox,22,Male,Ashleybury,Current,50193.94,381,2024-10-17,7720.38,No,2009,246,229.04,No,1,High,No
24362,Keith Pace,38,Other,Williamsside,Savings,62747.82,362,2024-08-15,1495.34,Yes,2023,322,526.4,Yes,5,Low,Yes
91784,Gail Kelly,48,Male,Deanville,Fixed Deposit,71919.31,345,2024-09-21,4140.57,No,2003,473,463.35,Yes,4,Low,No
72170,Preston Berry,27,Other,Wagnermouth,Fixed Deposit,49507.27,313,2024-04-24,7228.14,No,2022,99,577.4,Yes,1,Medium,Yes
68229,Brian Russell,61,Female,Annabury,Savings,12032.71,342,2024-09-26,8763.52,Yes,2003,126,850.91,No,5,Low,Yes
68597,Antonio Kelly,54,Other,Port Barbaraville,Business,65333.7,318,2024-07-15,1436.96,No,2008,352,614.35,Yes,3,Medium,Yes
88789,Michelle Dennis MD,40,Other,Patriciaville,Savings,55541.98,502,2024-10-23,3997.12,No,2009,183,901.5,Yes,0,Medium,No
25773,Jeffrey Mccormick,40,Male,Cartermouth,Current,68500.13,426,2024-10-13,5797.16,No,2006,101,934.84,Yes,4,Medium,Yes
61341,Tiffany Le,63,Other,Joshualand,Current,84735.79,529,2024-02-13,6693.74,No,2002,482,429.6,No,1,Low,Yes
68292,Lindsey Sloan,33,Male,West Stanleyburgh,Current,95061.0,449,2024-11-21,7426.58,Yes,2022,374,201.52,No,5,High,Yes
37988,Brandy Riley,45,Other,Richardstad,Savings,99694.62,556,2024-07-25,9797.84,No,2015,412,68.08,No,3,High,Yes
55051,Joseph Lucas,51,Other,Gabriellaborough,Business,88280.69,473,2024-03-15,6226.85,Yes,2013,475,738.29,Yes,1,High,No
58987,Maurice Morales,40,Female,South Samantha,Fixed Deposit,12626.57,688,2024-08-04,1021.82,Yes,2010,11,60.55,Yes,3,Low,Yes
82175,Andrew Crawford,58,Male,Lanefurt,Savings,42828.84,329,2024-07-23,2476.64,No,2004,343,517.48,Yes,2,High,Yes
46782,Bernard Watson,47,Other,South Justin,Fixed Deposit,88363.29,733,2024-08-31,6168.19,Yes,2016,256,781.74,Yes,4,Low,Yes
33975,Robert Bates,35,Female,South Paulfurt,Business,78950.99,317,2024-03-17,1341.57,No,2021,448,735.93,No,5,Medium,No
13922,Joseph Smith,72,Male,East Wayneburgh,Current,11595.45,361,2024-03-24,2319.56,Yes,2002,385,188.09,No,1,High,No
96976,James Foley,21,Female,Garciaberg,Business,40258.66,833,2024-05-14,5710.26,Yes,2001,424,698.54,Yes,0,High,Yes
93642,Alicia Taylor,57,Female,South Christianton,Business,65978.93,511,2024-06-30,4974.25,Yes,2006,195,157.96,No,3,Low,Yes
38918,Joanne Zuniga,56,Other,Cruzview,Fixed Deposit,26204.54,531,2024-01-31,2290.09,No,2008,8,950.35,No,4,Low,No
65407,Michael Owens III,73,Female,Port Sarah,Fixed Deposit,42711.77,416,2024-07-15,3272.92,Yes,2018,407,866.67,Yes,2,High,Yes
61835,Anna Tate,69,Other,West Reneeburgh,Fixed Deposit,52378.85,314,2024-10-19,8068.39,No,2010,12,903.01,Yes,1,Low,No
76645,Todd Green,35,Other,Sheabury,Business,56316.96,507,2024-04-14,7721.21,No,2022,379,703.97,No,3,Low,No
87827,Derek Davis,64,Other,South Sarahport,Savings,89046.36,374,2024-09-28,7451.68,No,2006,80,477.62,No,0,Medium,No
32294,Jonathan Fuentes,47,Female,East Nathanielshire,Current,71743.54,605,2024-02-29,5654.53,No,2012,464,720.71,No,5,Low,No
53544,David Castro,35,Male,West Michael,Current,69443.35,799,2024-03-19,1228.39,Yes,2023,206,751.81,Yes,0,High,Yes
70394,Joshua Howard,52,Female,Chelseamouth,Current,57236.78,541,2024-07-31,1600.34,No,2018,362,163.17,No,2,High,Yes
94749,Christopher Wright,25,Female,Williamshaven,Current,6123.53,453,2024-09-26,6903.42,No,2010,321,297.76,Yes,0,Low,Yes
77282,Dwayne Burton,23,Female,Hooperchester,Current,88426.8,786,2024-05-31,7385.14,Yes,2001,269,133.52,Yes,1,High,Yes
90089,Allen Lee,19,Male,Fisherchester,Current,19100.15,790,2024-04-26,1686.38,Yes,2004,139,112.58,Yes,5,High,Yes
87073,Brandon Harris,63,Female,West Laura,Current,40137.15,389,2024-08-29,3418.91,Yes,2013,420,185.95,Yes,4,Medium,Yes
12254,Patricia Peck,68,Female,Joshuaville,Current,58861.85,799,2024-02-12,4035.81,Yes,2010,193,733.29,Yes,4,High,No
34431,Amanda Stewart,33,Male,Rodgersside,Current,55963.52,458,2024-03-25,4970.29,No,2019,442,470.27,Yes,5,Low,No
29739,Eric Price,53,Male,Jonathanhaven,Savings,91579.43,692,2024-04-10,6995.31,Yes,2012,5,667.77,Yes,5,High,Yes
16526,Dustin Sanchez,58,Other,Garyborough,Savings,61437.6,398,2024-10-23,3898.69,No,2013,234,232.04,Yes,4,Medium,No
62130,Alexandra Bates,69,Male,South Jonathan,Business,76763.05,508,2024-02-08,2252.33,No,2009,123,215.92,No,4,Medium,No
61431,Lisa Griffin,62,Female,North William,Current,5275.98,622,2024-03-26,7746.1,Yes,2007,339,893.05,No,4,Medium,Yes
28573,Danielle Little,75,Male,West Christopher,Fixed Deposit,75316.7,533,2024-05-01,6215.09,Yes,2018,147,598.38,Yes,3,Medium,Yes
62039,Thomas Price,24,Other,South Richard,Current,84920.42,611,2024-11-08,8941.41,No,2011,319,356.43,No,2,Low,Yes
99690,Denise Smith,34,Male,East Justinmouth,Current,70118.44,435,2024-06-26,9703.69,Yes,2022,288,980.35,Yes,4,High,Yes
51574,Jack Humphrey,65,Male,West Amy,Current,63931.15,726,2024-03-31,8304.76,Yes,2012,44,522.63,No,4,High,No
10923,Vicki Carter,28,Other,Port Kayla,Savings,5695.09,623,2024-11-14,7984.55,No,2006,250,310.77,No,1,High,Yes
83840,Jessica Russell,40,Other,Port Travis,Current,85898.12,431,2024-02-26,8915.69,Yes,2019,426,448.16,No,4,Medium,Yes
98377,Daniel Cox,29,Other,Millerburgh,Business,70866.39,703,2024-09-02,4986.71,Yes,2000,359,346.6,No,3,Medium,No
38134,Bobby Johnson,61,Female,Gardnerville,Current,70765.74,723,2024-03-26,7575.79,Yes,2012,471,114.8,No,1,Low,No
87795,John Simpson,71,Female,Matthewport,Business,72997.4,712,2024-09-04,8420.13,No,2020,159,241.16,Yes,2,Low,Yes
71589,Richard Jimenez,45,Female,Lake Jenniferfort,Business,70008.31,406,2024-11-17,6905.93,Yes,2006,357,149.85,No,1,Medium,No
31916,Debra Roach,44,Male,Gutierrezchester,Fixed Deposit,88443.58,575,2024-01-27,8449.97,No,2000,254,964.22,Yes,4,High,Yes
79547,Jordan Clay,59,Male,Youngchester,Savings,99307.13,675,2024-05-23,7273.78,Yes,2013,346,839.62,No,4,Medium,No
73124,Heidi White,50,Male,Lake Anthonyside,Savings,24722.08,445,2024-08-07,8906.26,Yes,2012,197,329.67,No,2,High,No
96615,James Reid,31,Male,North Ericaburgh,Business,64876.71,351,2024-05-08,8487.67,No,2004,98,254.79,Yes,5,Medium,Yes
99092,Andrew Taylor,52,Male,Lake Vicki,Current,17205.73,370,2024-09-14,7360.1,No,2014,22,969.68,Yes,0,Low,Yes
17523,Tammy Jones,35,Female,Lake George,Current,2164.72,620,2024-05-01,4133.98,No,2020,196,738.72,Yes,1,Medium,Yes
46747,Charles Brown,75,Female,Dianeberg,Business,24199.36,684,2024-02-29,5386.03,No,2009,97,948.42,No,5,Low,No
14357,Gwendolyn Espinoza,72,Other,West Timview,Business,60681.15,593,2024-01-25,8805.72,Yes,2014,86,720.98,Yes,1,Low,Yes
22408,Deborah Greene,69,Other,West Robert,Business,58072.86,456,2024-01-03,4306.71,Yes,2008,59,329.22,Yes,4,Medium,Yes
27612,Joshua Bishop,63,Male,Nathanielmouth,Current,72188.24,768,2024-03-07,7446.26,No,2001,285,750.91,Yes,4,Low,Yes
57933,Angel Mason,18,Female,West Tanya,Fixed Deposit,78050.25,684,2024-08-27,4606.07,No,2018,52,207.41,Yes,0,Medium,No
87991,Miss Lindsay Scott,52,Male,East Susan,Business,67978.22,737,2024-08-17,5542.28,No,2017,87,695.31,No,2,Medium,Yes
70486,Harry Lopez,25,Female,Millerside,Business,95559.72,351,2024-08-29,9759.21,Yes,2022,284,597.18,No,2,Medium,Yes
59814,Megan Rogers,18,Male,Parkerton,Current,21447.76,543,2024-08-27,2124.15,No,2015,436,194.34,No,3,Low,Yes
86425,Tammie Phillips,35,Female,Jenniferville,Savings,55013.39,379,2024-06-09,3421.41,Yes,2002,95,955.87,No,4,High,No
21345,Cesar Martinez,19,Other,South Thomasview,Current,41117.93,300,2024-05-11,5425.91,Yes,2007,138,823.88,Yes,0,Medium,No
51496,Carl York,36,Male,Kingshire,Business,62004.71,635,2024-11-13,3661.98,Yes,2017,45,31.36,No,5,Medium,Yes
64536,Paul Richmond,72,Female,Hancockland,Business,27712.02,477,2024-02-22,2955.94,Yes,2005,106,858.2,Yes,4,High,Yes
47371,Mrs. Lindsay Williams,19,Female,New Matthew,Fixed Deposit,11879.3,301,2024-11-18,8836.23,No,2018,70,49.09,No,5,Low,No
44973,Ronald Dunn,73,Other,New Cynthiamouth,Fixed Deposit,21823.53,797,2024-07-19,5094.94,No,2022,261,38.41,Yes,1,Low,No
51063,Ryan Roberts,57,Female,Kaitlinview,Current,52373.58,772,2024-06-02,1814.02,No,2018,89,432.24,Yes,3,Low,No
46936,Erik Baldwin,33,Male,Meganchester,Business,53549.74,747,2024-03-18,1726.93,Yes,2018,185,335.37,No,5,Medium,Yes
64570,Lynn Erickson,75,Male,Georgebury,Business,54207.08,793,2024-06-18,4329.45,No,2007,39,95.65,No,4,High,Yes
59456,Christopher Burgess,28,Other,Rebeccaborough,Business,34145.68,607,2024-11-21,3169.23,No,2004,228,528.15,No,3,Medium,No
40012,Kathleen Johnson,72,Male,Matthewbury,Business,37053.27,336,2024-07-07,7124.09,Yes,2012,309,706.64,Yes,3,Low,No
85577,Darrell Orr,43,Male,North Shawn,Current,19438.13,354,2024-01-29,7331.1,Yes,2018,30,149.66,Yes,5,Medium,Yes
98179,Eddie Guzman,37,Male,East Amytown,Fixed Deposit,52776.69,781,2024-06-11,9438.37,No,2022,254,319.96,No,3,Low,No
76941,Anna Mckee,74,Other,Howardhaven,Fixed Deposit,8341.45,832,2024-06-06,2626.74,No,2002,479,469.83,No,2,High,No
39313,Cynthia Woodard,34,Female,Hendersonside,Savings,40827.78,575,2024-07-02,8662.09,No,2023,375,928.56,No,5,High,No
73932,Chase Leonard,21,Other,Thomasshire,Current,29100.56,840,2024-03-30,8978.98,No,2015,299,73.1,No,3,Low,No
78933,Edgar Patterson,54,Male,New Alejandra,Business,96944.98,785,2024-07-11,2984.83,No,2013,5,404.9,Yes,5,Medium,No
94798,Shelby Hill,23,Female,West Elizabeth,Fixed Deposit,29304.58,592,2024-08-11,3812.66,No,2009,29,822.29,No,4,Medium,Yes
28777,Briana Ray,25,Male,Reneehaven,Business,39137.5,406,2024-09-12,1636.94,No,2016,89,925.9,No,1,Low,No
14123,Adriana Rivera,55,Male,Davidsonchester,Fixed Deposit,49506.77,400,2024-11-12,3629.4,Yes,2008,76,365.52,Yes,1,Low,No
60150,Christopher Bentley,24,Other,Garrettmouth,Fixed Deposit,49618.59,490,2024-01-31,1092.36,No,2008,455,468.39,No,1,High,No
61733,Robin Ortega,44,Male,Mcculloughmouth,Current,46828.58,715,2024-05-28,7763.86,No,2006,249,396.0,Yes,3,High,No
96106,Ryan Gordon PhD,27,Male,Norrishaven,Fixed Deposit,16503.23,477,2024-04-29,4089.32,No,2022,173,505.09,Yes,1,High,Yes
95985,Sue Wilson,30,Female,Davidport,Business,69645.11,636,2024-03-18,1025.82,Yes,2015,9,65.8,No,4,High,Yes
43619,George Shaw,22,Other,Kathyland,Business,4469.9,417,2024-04-07,5455.9,Yes,2010,280,782.73,Yes,0,High,No
57661,Tony James,60,Other,North Davidport,Savings,85555.14,503,2024-09-07,3413.37,No,2016,345,525.58,No,4,High,No
17095,Lisa Miles,64,Male,Melissamouth,Fixed Deposit,92838.61,434,2024-04-23,9064.69,Yes,2018,113,365.39,No,1,High,Yes
18130,Tiffany Wood,29,Male,East Teresa,Business,67466.88,694,2024-01-20,5222.13,No,2005,27,598.6,No,4,Low,Yes
32812,Jeanette Burns,42,Male,Martinport,Current,94763.63,566,2024-01-01,4853.36,Yes,2004,46,61.51,Yes,1,Medium,Yes
25425,Lindsey Black,39,Other,Yodermouth,Current,23876.16,347,2024-01-04,9868.42,Yes,2001,266,398.65,Yes,4,Low,Yes
29503,Cameron Jones,55,Other,Amandaburgh,Fixed Deposit,33845.31,648,2024-04-06,1430.59,No,2010,22,144.42,Yes,4,Medium,Yes
80762,Sandra Thompson,27,Female,East Shawn,Current,16475.36,782,2024-02-26,9100.64,Yes,2000,148,675.13,No,1,High,Yes
94722,Rebecca Alvarado,24,Female,Fosterton,Current,75279.28,634,2024-08-02,7211.08,Yes,2018,272,561.28,No,0,Medium,No
99180,Alexander Patterson,67,Male,West Edward,Savings,62588.23,555,2024-02-13,3510.21,Yes,2003,447,417.21,No,1,High,Yes
17982,Jim Reyes,32,Other,North Jessica,Current,14015.84,357,2024-06-02,3648.08,No,2008,108,148.79,No,0,Medium,No
99582,Tamara Rosales,64,Female,Tiffanyfort,Fixed Deposit,54615.68,803,2024-03-22,4700.15,No,2009,261,718.45,No,2,Medium,Yes
17803,Jason Cunningham,18,Female,Port Adamland,Fixed Deposit,25500.87,397,2024-10-16,1886.66,Yes,2000,169,969.89,Yes,0,High,Yes
38948,Steven Deleon,58,Other,Atkinsonmouth,Fixed Deposit,87521.82,384,2024-05-01,4988.71,Yes,2008,43,740.96,No,4,Medium,No
64693,Pamela Walters,67,Other,West Haleyside,Current,11892.89,648,2024-10-01,9099.78,Yes,2015,333,599.54,No,4,Low,Yes
43643,Terry Liu,58,Male,East Courtneyshire,Savings,93903.22,785,2024-04-05,9903.91,Yes,2005,270,540.53,Yes,4,Medium,No
77150,Brian Sanchez,57,Other,Saraburgh,Current,1077.34,524,2024-11-07,3674.74,No,2017,288,673.6,No,2,Medium,No
73419,Tracey Miller,67,Other,Port Leslieberg,Business,18156.55,523,2024-09-20,5919.01,No,2020,422,548.42,Yes,2,High,Yes
58716,Amanda Bishop,68,Female,Davidmouth,Fixed Deposit,62073.06,806,2024-08-10,3791.76,No,2020,35,716.44,Yes,0,Medium,No
83930,Richard Harvey,49,Male,South Tammy,Current,23259.63,327,2024-05-31,5060.01,No,2015,423,425.19,No,4,Medium,No
86698,Johnny Lowe,31,Male,Nicholasborough,Fixed Deposit,10218.71,549,2024-01-25,6337.33,No,2006,206,509.89,Yes,1,Medium,No
73627,Larry Drake PhD,33,Female,Lindseytown,Savings,72873.05,504,2024-06-08,7451.2,No,2006,354,810.03,Yes,1,Medium,No
54616,Keith Oneal,61,Other,South Stephanieborough,Fixed Deposit,33801.29,635,2024-01-02,1872.83,Yes,2022,150,528.38,No,5,Medium,Yes
78377,Michael Green,44,Male,Jessechester,Savings,793.65,638,2024-07-19,7109.3,Yes,2013,170,500.54,Yes,1,High,No
40846,Amanda Taylor,33,Female,Smithshire,Business,67045.44,492,2024-08-21,9543.04,Yes,2022,217,485.41,No,2,Medium,Yes
33367,Jessica Smith,68,Other,Lopezton,Savings,65478.37,532,2024-04-21,3998.53,No,2012,241,142.75,Yes,5,Medium,No
80187,Jeff Preston,36,Female,Lake Angelicaton,Business,26403.13,542,2024-05-26,9284.56,Yes,2010,168,522.54,No,4,Medium,Yes
57845,Adrian Alvarez,57,Male,Laurastad,Current,14932.71,521,2024-10-25,3860.65,Yes,2019,279,804.57,Yes,1,Low,Yes
40143,Jacqueline Phillips,19,Female,East Alexis,Savings,38763.7,305,2024-04-17,3306.78,No,2009,54,218.0,Yes,5,Low,Yes
63032,Christopher Ray,28,Female,New Kayla,Business,60701.32,370,2024-11-12,6596.27,No,2013,248,394.15,Yes,0,Low,Yes
90492,Samantha White,69,Other,Johntown,Current,16780.06,306,2024-10-05,8896.76,No,2007,106,995.09,Yes,3,Medium,Yes
56570,Joseph Walker,45,Other,Mitchellville,Business,15994.1,469,2024-10-21,8743.68,Yes,2023,61,961.21,Yes,0,High,No
97188,Kevin Gates,35,Female,Carterland,Business,55678.34,441,2024-10-27,6525.04,Yes,2012,6,410.24,Yes,1,Low,Yes
35682,Roberta Jones,48,Male,West Tracyton,Business,49356.36,402,2024-10-01,7306.84,Yes,2021,358,156.89,Yes,5,Low,No
22723,Autumn Jones,53,Female,Joshuaport,Savings,37257.2,512,2024-09-11,7383.93,No,2021,168,325.25,Yes,2,High,No
44170,Brian Hall,31,Female,South Ricardotown,Savings,80699.56,408,2024-04-21,5939.35,No,2021,28,596.57,Yes,0,High,No
11261,Manuel Lee,25,Other,Johnsontown,Business,27625.0,386,2024-06-17,9345.23,No,2005,117,532.63,No,2,High,Yes
18185,Curtis Rosario,43,Other,Port Brandiview,Business,4689.06,684,2024-02-27,1236.31,No,2008,60,467.84,Yes,0,Low,Yes
11321,Nathan Watkins,44,Male,Martinchester,Fixed Deposit,28552.29,512,2024-01-15,7807.52,No,2020,193,373.67,No,0,Low,Yes
61624,Mariah Williams,71,Female,South Elizabeth,Current,23203.62,792,2024-09-07,5872.7,No,2004,308,99.67,Yes,5,Medium,No
46018,Lauren Hart,37,Female,Spencerville,Business,18781.53,706,2024-04-04,3960.46,Yes,2018,401,50.46,Yes,3,High,Yes
50830,Linda Nguyen,65,Other,Lake Jesse,Savings,31358.92,844,2024-05-13,4253.96,No,2001,364,629.37,No,3,High,No
78412,Heather Benson,49,Male,Pamelahaven,Fixed Deposit,88115.81,497,2024-06-22,2128.1,Yes,2000,345,826.7,No,2,Medium,Yes
14315,Jeanette Arellano,27,Other,South Denise,Current,48209.58,748,2024-11-08,8179.55,Yes,2014,378,484.69,Yes,2,Low,Yes
42424,Alexander Knight,46,Female,West Kellybury,Business,95140.33,768,2024-05-03,6828.51,No,2006,494,349.79,No,2,High,No
60744,Julie Bowen,25,Male,Ashleybury,Fixed Deposit,82069.62,657,2024-04-09,6564.68,No,2010,429,483.34,Yes,2,Low,Yes
83880,Tara Alvarez,66,Other,Bakershire,Savings,42363.07,582,2024-05-02,5853.15,Yes,2004,276,193.49,Yes,1,Medium,Yes
46161,Rachel Williams MD,45,Male,West Allison,Fixed Deposit,57921.95,614,2024-02-19,3324.1,Yes,2013,123,832.72,No,3,High,No
71547,Walter Terrell,18,Male,Gutierrezberg,Fixed Deposit,91226.85,410,2024-10-27,9404.68,Yes,2000,201,199.13,Yes,1,Medium,Yes
96000,Barbara Chase,23,Male,Mcmillanside,Fixed Deposit,77948.81,434,2024-07-29,1904.49,Yes,2011,224,531.95,No,3,Low,Yes
48107,Mary Jimenez,34,Other,South Charlesshire,Savings,34989.05,350,2024-01-19,4330.17,No,2006,117,360.28,Yes,0,Medium,Yes
60374,Stephen Moore,56,Other,Stevenview,Fixed Deposit,24282.74,545,2024-11-19,5461.43,Yes,2015,154,47.77,Yes,4,Medium,No
42749,Susan Reynolds,23,Female,Rochafort,Fixed Deposit,20329.52,451,2024-02-10,2325.4,No,2021,300,407.35,Yes,3,High,Yes
14556,David Brown,35,Female,North Judyside,Fixed Deposit,74182.47,637,2024-01-08,3997.56,Yes,2022,360,21.98,Yes,0,High,Yes
14331,Margaret Walker,19,Female,West Derrick,Fixed Deposit,62324.81,371,2024-04-20,7907.88,No,2018,400,255.12,Yes,3,Low,No
48122,Jennifer Delgado,44,Male,Aprilburgh,Current,66171.84,565,2024-09-08,4385.19,No,2014,81,532.84,No,0,High,No
20085,Marilyn Jackson,31,Other,Jonestown,Current,87861.51,593,2024-05-25,7471.9,Yes,2008,64,375.64,No,0,High,No
18311,Tracy Tyler,46,Female,Vincentburgh,Savings,18077.47,775,2024-07-28,6626.53,Yes,2011,244,484.08,No,1,Medium,Yes
89055,Brian Smith,44,Other,Gonzalezton,Savings,85798.08,685,2024-08-04,8280.43,No,2007,147,79.06,No,0,Medium,No
60470,Mary Herring,44,Other,Amberton,Business,94669.43,408,2024-06-13,1376.04,Yes,2018,101,48.04,Yes,5,Medium,No
48259,Samantha Hall,59,Other,Patriciamouth,Current,41698.09,482,2024-05-13,1490.48,Yes,2007,215,334.53,No,3,Medium,No
24928,Elizabeth Taylor,32,Female,Calderonstad,Fixed Deposit,92937.33,380,2024-10-25,3284.18,Yes,2013,41,787.47,Yes,0,High,No
22633,Nathaniel Kelley,44,Female,Jimmyberg,Savings,99038.53,763,2024-03-23,9881.41,Yes,2018,209,534.55,No,0,Medium,Yes
47049,Robin Watkins,74,Male,Steinview,Fixed Deposit,22015.92,665,2024-10-22,1862.59,Yes,2021,439,194.29,Yes,0,Medium,Yes
22976,Sheri Anderson,40,Female,North Steven,Business,90962.82,615,2024-05-30,6775.97,Yes,2009,419,768.63,No,5,Low,No
64356,Darrell Weeks,25,Female,Williamschester,Current,85270.83,567,2024-04-30,9867.22,Yes,2011,468,106.59,No,3,Medium,Yes
94289,Jason Harper,35,Male,West Tanya,Current,98018.84,374,2024-08-29,2163.46,No,2022,492,581.45,Yes,5,Medium,No
36384,Angela Byrd,73,Other,South Ashley,Fixed Deposit,6343.09,756,2024-11-23,9032.68,Yes,2018,125,823.13,Yes,3,High,Yes
31627,Ashley Lee,31,Female,Markton,Business,60647.3,831,2024-11-03,6932.9,Yes,2017,310,581.37,Yes,1,Medium,No
28477,Theresa Marquez,59,Male,Lewismouth,Savings,2350.05,423,2024-03-25,8047.97,Yes,2015,1,119.43,Yes,4,High,No
61813,Nicole Long,46,Male,South Joseph,Current,99549.12,613,2024-07-16,6919.77,No,2022,331,547.45,No,4,High,No
72663,Deanna Barajas,21,Male,Lake Christopherberg,Business,88087.95,551,2024-04-17,7084.74,No,2018,338,208.15,No,1,High,Yes
95577,Daniel Hayes,18,Female,Stoutville,Current,91591.41,352,2024-08-21,8365.37,No,2003,143,795.87,Yes,3,Low,Yes
25430,Shirley Waters,74,Male,Port Christophershire,Current,16861.32,442,2024-01-01,2913.63,Yes,2006,361,980.13,Yes,3,Low,No
48854,David Anderson,30,Female,South Robert,Fixed Deposit,25998.79,599,2024-01-28,1212.84,No,2000,119,856.76,No,0,Medium,Yes
15738,Austin Martinez,68,Male,New Michaelburgh,Current,82306.68,718,2024-04-27,9861.95,Yes,2006,106,518.31,Yes,4,Low,Yes
96579,Melissa Rich,54,Male,Martinezfort,Savings,48456.61,375,2024-04-25,1790.29,No,2007,198,607.72,No,0,High,Yes
21286,Jacob Smith,23,Female,Dwaynemouth,Savings,92171.58,481,2024-04-25,1065.21,Yes,2000,177,300.1,No,2,Medium,Yes
75846,Raymond Perry,22,Other,Lawrencemouth,Savings,2041.6,681,2024-06-13,8856.86,Yes,2022,423,903.41,Yes,4,Medium,No
81734,Dawn Maxwell,70,Other,Kylemouth,Business,81169.08,537,2024-08-03,5386.49,Yes,2020,312,173.61,No,3,Low,Yes
47461,Rebecca Adams,62,Other,South Kevin,Fixed Deposit,70222.17,667,2024-08-25,1687.93,Yes,2020,422,694.25,No,3,Low,No
50935,William Garcia,57,Other,West Ryantown,Business,19430.53,468,2024-03-03,2504.34,Yes,2012,101,664.96,Yes,4,High,Yes
39330,Matthew Gibson,71,Female,South Andreton,Savings,64294.17,748,2024-11-18,6329.9,Yes,2013,439,991.27,Yes,5,Medium,No
79674,Katherine Morris,59,Other,Port Rodneyborough,Current,48700.06,361,2024-08-25,5631.07,No,2013,18,239.91,Yes,4,Medium,Yes
57059,Richard Kerr,58,Female,Port Jeffrey,Business,77861.91,558,2024-06-02,3480.15,Yes,2009,484,388.91,Yes,2,Low,Yes
32058,Joseph Beasley,61,Male,West Robert,Business,67682.75,832,2024-03-03,1822.55,No,2021,105,863.44,Yes,1,Low,No
50879,Jamie Williams,53,Other,North Michele,Savings,11764.95,644,2024-06-06,7636.87,Yes,2001,445,282.5,Yes,0,Low,No
11574,Jonathan Franco,25,Male,New Alyssaton,Current,67223.92,490,2024-03-10,6331.52,Yes,2001,461,954.24,Yes,4,Low,No
35259,Russell Wu,75,Male,Port Sandra,Business,86191.98,638,2024-11-05,2132.1,Yes,2005,156,182.99,Yes,4,Low,No
13658,Ashley Hernandez,72,Female,South Erika,Business,29345.42,845,2024-11-09,3489.51,No,2014,49,550.54,Yes,0,High,Yes
93979,Brian Hunter,35,Female,Barnettmouth,Current,36882.0,494,2024-04-03,9297.14,No,2018,390,482.56,No,4,Low,Yes
56988,Pamela Rivas,31,Male,Wilsonstad,Business,68337.1,643,2024-10-17,7574.82,Yes,2003,142,639.47,No,4,High,No
